년,월,국적지역,단기체류외국인 수
2022,01,태국,139780
2022,01,미국,69253
2022,01,중국,53351
2022,01,베트남,28549
2022,01,몽골,12950
2022,01,러시아연방,9024
2022,01,필리핀,8577
2022,01,카자흐스탄,7579
2022,01,한국계중국인,6902
2022,01,우즈베키스탄,4078
2022,01,인도네시아,3689
2022,01,방글라데시,3274
2022,01,일본,2742
2022,01,파키스탄,2242
2022,01,캐나다,2208
2022,01,오스트레일리아,1833
2022,01,인도,1597
2022,01,네팔,1580
2022,01,말레이시아,1573
2022,01,미얀마,1525
2022,01,스리랑카,1424
2022,01,캄보디아,1391
2022,01,영국,845
2022,01,프랑스,795
2022,01,타이완,783
2022,01,독일,758
2022,01,이란,726
2022,01,키르기즈,683
2022,01,뉴질랜드,589
2022,01,라오스,569
2022,01,타지키스탄,500
2022,01,브라질,477
2022,01,터키,452
2022,01,싱가포르,422
2022,01,홍콩,399
2022,01,나이지리아,343
2022,01,이집트,331
2022,01,페루,308
2022,01,멕시코,270
2022,01,가나,267
2022,01,우크라이나,259
2022,01,아르헨티나,239
2022,01,이탈리아,227
2022,01,아랍에미리트연합,199
2022,01,티모르민주공화국,180
2022,01,네덜란드,179
2022,01,남아프리카공화국,169
2022,01,스페인,158
2022,01,루마니아,155
2022,01,폴란드,137
2022,01,스웨덴,137
2022,01,리비아,135
2022,01,이라크,134
2022,01,모로코,127
2022,01,파라과이,110
2022,01,스위스,105
2022,01,요르단,90
2022,01,덴마크,88
2022,01,벨기에,85
2022,01,그리스,79
2022,01,노르웨이,78
2022,01,콜롬비아,76
2022,01,아일랜드,73
2022,01,크로아티아,70
2022,01,칠레,66
2022,01,아프가니스탄,61
2022,01,체코,60
2022,01,오스트리아,57
2022,01,에콰도르,54
2022,01,라이베리아,54
2022,01,우간다,52
2022,01,튀니지,50
2022,01,베네수엘라,50
2022,01,과테말라,48
2022,01,사우디아라비아,47
2022,01,핀란드,46
2022,01,에티오피아,44
2022,01,알제리,43
2022,01,코트디부아르,42
2022,01,카메룬,42
2022,01,도미니카공화국,39
2022,01,조지아,38
2022,01,불가리아,38
2022,01,라트비아,35
2022,01,포르투갈,34
2022,01,벨로루시,34
2022,01,무국적,34
2022,01,헝가리,32
2022,01,코스타리카,31
2022,01,온두라스,30
2022,01,케냐,29
2022,01,이스라엘,29
2022,01,시리아,29
2022,01,투르크메니스탄,27
2022,01,리투아니아,27
2022,01,탄자니아,26
2022,01,슬로바크,26
2022,01,마카오,25
2022,01,세네갈,24
2022,01,짐바브웨,23
2022,01,자메이카,22
2022,01,아제르바이잔,21
2022,01,예멘공화국,20
2022,01,수단,20
2022,01,콩고민주공화국,18
2022,01,알바니아,18
2022,01,말리,17
2022,01,오만,16
2022,01,국제연합,16
2022,01,시에라리온,15
2022,01,홍콩거주난민,13
2022,01,쿠웨이트,13
2022,01,볼리비아,13
2022,01,미등록국가,13
2022,01,마샬군도,13
2022,01,슬로베니아,12
2022,01,브루나이,12
2022,01,니카라과,12
2022,01,피지,11
2022,01,키프로스,11
2022,01,콩고,11
2022,01,우루과이,11
2022,01,세르비아,11
2022,01,에스토니아,10
2022,01,베냉,10
2022,01,미이크로네시아,10
2022,01,몰타,10
2022,01,모리셔스,10
2022,01,레바논,10
2022,01,파나마,9
2022,01,아이티,9
2022,01,기니,9
2022,01,팔라우,8
2022,01,파푸아뉴기니,8
2022,01,부르키나파소,8
2022,01,감비아,8
2022,01,가봉,8
2022,01,자이르,7
2022,01,영국외지민,7
2022,01,모리타니,7
2022,01,르완다,7
2022,01,토고,6
2022,01,에스와티니,6
2022,01,앙골라,6
2022,01,소말리아,6
2022,01,몰도바,6
2022,01,카타르,5
2022,01,사모아,5
2022,01,트리니다드토바고,4
2022,01,통가,4
2022,01,쿠바,4
2022,01,중앙아프리카공화국,4
2022,01,잠비아,4
2022,01,수리남,4
2022,01,벨리즈,4
2022,01,모잠비크,4
2022,01,말라위,4
2022,01,팔레스타인,3
2022,01,코소보,3
2022,01,지부티,3
2022,01,엘살바도르,3
2022,01,아이슬란드,3
2022,01,부룬디,3
2022,01,마다가스카르,3
2022,01,룩셈부르크,3
2022,01,도미니카연방,3
2022,01,나우루,3
2022,01,기니비사우,3
2022,01,적도기니,2
2022,01,에리트레아,2
2022,01,아르메니아,2
2022,01,상투메프린시페,2
2022,01,보스니아헤르체고비나,2
2022,01,바베이도스,2
2022,01,바누아투,2
2022,01,마케도니아,2
2022,01,니제르,2
2022,01,미상,2
2022,01,카보베르데,1
2022,01,유고슬라비아,1
2022,01,안도라,1
2022,01,스발바르,1
2022,01,세인트크리스토퍼네비스,1
2022,01,세인트빈센트그레나딘,1
2022,01,세이셸,1
2022,01,세르비아몬테네그로,1
2022,01,산마리노,1
2022,01,부탄,1
2022,01,보츠와나,1
2022,01,바하마,1
2022,01,바레인,1
2022,01,몬테네그로,1
2022,01,레소토,1
2022,01,그레나다,1
2022,01,가이아나,1
2022,02,태국,139718
2022,02,미국,71708
2022,02,중국,57248
2022,02,베트남,28998
2022,02,몽골,13223
2022,02,러시아연방,9334
2022,02,필리핀,8672
2022,02,카자흐스탄,7523
2022,02,한국계중국인,6730
2022,02,일본,4464
2022,02,인도네시아,4432
2022,02,우즈베키스탄,4017
2022,02,방글라데시,3427
2022,02,캐나다,2401
2022,02,프랑스,2254
2022,02,파키스탄,2238
2022,02,말레이시아,1949
2022,02,오스트레일리아,1837
2022,02,독일,1750
2022,02,인도,1737
2022,02,미얀마,1721
2022,02,네팔,1558
2022,02,캄보디아,1505
2022,02,스리랑카,1281
2022,02,타이완,1200
2022,02,영국,1132
2022,02,이란,764
2022,02,싱가포르,677
2022,02,라오스,623
2022,02,키르기즈,598
2022,02,뉴질랜드,598
2022,02,터키,587
2022,02,홍콩,552
2022,02,브라질,535
2022,02,네덜란드,499
2022,02,타지키스탄,471
2022,02,이탈리아,457
2022,02,멕시코,432
2022,02,나이지리아,365
2022,02,페루,327
2022,02,남아프리카공화국,325
2022,02,이집트,318
2022,02,스페인,301
2022,02,가나,283
2022,02,아랍에미리트연합,262
2022,02,리비아,245
2022,02,폴란드,242
2022,02,스웨덴,242
2022,02,우크라이나,240
2022,02,아르헨티나,238
2022,02,스위스,193
2022,02,벨기에,191
2022,02,핀란드,190
2022,02,모로코,172
2022,02,티모르민주공화국,167
2022,02,이라크,153
2022,02,루마니아,151
2022,02,덴마크,138
2022,02,오스트리아,136
2022,02,노르웨이,126
2022,02,요르단,116
2022,02,아일랜드,114
2022,02,파라과이,113
2022,02,콜롬비아,110
2022,02,칠레,109
2022,02,사우디아라비아,106
2022,02,그리스,101
2022,02,체코,100
2022,02,크로아티아,88
2022,02,에티오피아,75
2022,02,이스라엘,74
2022,02,헝가리,69
2022,02,리투아니아,68
2022,02,에콰도르,64
2022,02,아프가니스탄,64
2022,02,브루나이,64
2022,02,튀니지,61
2022,02,우간다,60
2022,02,포르투갈,57
2022,02,탄자니아,55
2022,02,베네수엘라,52
2022,02,케냐,51
2022,02,알제리,51
2022,02,라이베리아,51
2022,02,과테말라,51
2022,02,코트디부아르,48
2022,02,벨로루시,47
2022,02,불가리아,46
2022,02,카메룬,45
2022,02,투르크메니스탄,42
2022,02,코스타리카,36
2022,02,무국적,36
2022,02,아제르바이잔,35
2022,02,도미니카공화국,35
2022,02,온두라스,33
2022,02,시리아,32
2022,02,슬로바크,32
2022,02,예멘공화국,28
2022,02,조지아,27
2022,02,콩고민주공화국,26
2022,02,짐바브웨,26
2022,02,수단,26
2022,02,세네갈,25
2022,02,마카오,23
2022,02,라트비아,22
2022,02,자메이카,21
2022,02,알바니아,20
2022,02,오만,19
2022,02,슬로베니아,19
2022,02,볼리비아,19
2022,02,말리,19
2022,02,에스토니아,18
2022,02,파나마,17
2022,02,세르비아,17
2022,02,르완다,17
2022,02,쿠웨이트,16
2022,02,가봉,16
2022,02,우루과이,15
2022,02,시에라리온,15
2022,02,말라위,15
2022,02,국제연합,15
2022,02,피지,14
2022,02,마샬군도,14
2022,02,홍콩거주난민,13
2022,02,키프로스,13
2022,02,미등록국가,13
2022,02,몰도바,13
2022,02,잠비아,12
2022,02,콩고,11
2022,02,앙골라,11
2022,02,레바논,11
2022,02,니카라과,11
2022,02,부룬디,10
2022,02,베냉,10
2022,02,몰타,10
2022,02,기니,10
2022,02,팔레스타인,9
2022,02,영국외지민,9
2022,02,아이티,9
2022,02,미이크로네시아,9
2022,02,모리셔스,9
2022,02,팔라우,8
2022,02,파푸아뉴기니,8
2022,02,엘살바도르,8
2022,02,에스와티니,8
2022,02,부르키나파소,8
2022,02,쿠바,7
2022,02,자이르,7
2022,02,아이슬란드,7
2022,02,룩셈부르크,7
2022,02,카타르,6
2022,02,모리타니,6
2022,02,트리니다드토바고,5
2022,02,토고,5
2022,02,사모아,5
2022,02,보츠와나,5
2022,02,모잠비크,5
2022,02,마다가스카르,5
2022,02,감비아,5
2022,02,통가,4
2022,02,코모로,4
2022,02,지부티,4
2022,02,중앙아프리카공화국,4
2022,02,수리남,4
2022,02,도미니카연방,4
2022,02,코소보,3
2022,02,적도기니,3
2022,02,소말리아,3
2022,02,세인트크리스토퍼네비스,3
2022,02,벨리즈,3
2022,02,바누아투,3
2022,02,나우루,3
2022,02,기니비사우,3
2022,02,에리트레아,2
2022,02,아르메니아,2
2022,02,상투메프린시페,2
2022,02,보스니아헤르체고비나,2
2022,02,바레인,2
2022,02,몬테네그로,2
2022,02,레소토,2
2022,02,니제르,2
2022,02,카보베르데,1
2022,02,차드,1
2022,02,유고슬라비아,1
2022,02,안도라,1
2022,02,스발바르,1
2022,02,세이셸,1
2022,02,세르비아몬테네그로,1
2022,02,산마리노,1
2022,02,부탄,1
2022,02,바하마,1
2022,02,바베이도스,1
2022,02,모나코,1
2022,02,그레나다,1
2022,02,가이아나,1
2022,03,가나,271
2022,03,가봉,18
2022,03,감비아,4
2022,03,과테말라,51
2022,03,국제연합,20
2022,03,그레나다,1
2022,03,그리스,112
2022,03,기니,9
2022,03,기니비사우,3
2022,03,나미비아,1
2022,03,나우루,3
2022,03,나이지리아,367
2022,03,남아프리카공화국,266
2022,03,네덜란드,350
2022,03,네팔,1943
2022,03,노르웨이,85
2022,03,뉴질랜드,607
2022,03,니제르,2
2022,03,니카라과,9
2022,03,덴마크,129
2022,03,도미니카공화국,35
2022,03,도미니카연방,4
2022,03,독일,1374
2022,03,라오스,564
2022,03,라이베리아,55
2022,03,라트비아,26
2022,03,러시아연방,9107
2022,03,레바논,12
2022,03,레소토,2
2022,03,루마니아,162
2022,03,룩셈부르크,6
2022,03,르완다,18
2022,03,리비아,290
2022,03,리투아니아,28
2022,03,마다가스카르,3
2022,03,마샬군도,14
2022,03,마카오,25
2022,03,말라위,14
2022,03,말레이시아,1774
2022,03,말리,18
2022,03,멕시코,334
2022,03,모나코,1
2022,03,모로코,161
2022,03,모리셔스,9
2022,03,모리타니,4
2022,03,모잠비크,5
2022,03,몬테네그로,8
2022,03,몰도바,9
2022,03,몰타,10
2022,03,몽골,13444
2022,03,무국적,39
2022,03,미국,73306
2022,03,미등록국가,12
2022,03,미얀마,1652
2022,03,미이크로네시아,10
2022,03,바누아투,2
2022,03,바레인,21
2022,03,바베이도스,2
2022,03,바하마,1
2022,03,방글라데시,3417
2022,03,베냉,10
2022,03,베네수엘라,61
2022,03,베트남,30257
2022,03,벨기에,162
2022,03,벨로루시,39
2022,03,벨리즈,4
2022,03,보스니아헤르체고비나,2
2022,03,보츠와나,2
2022,03,볼리비아,14
2022,03,부룬디,11
2022,03,부르키나파소,8
2022,03,불가리아,34
2022,03,브라질,490
2022,03,브루나이,33
2022,03,사모아,5
2022,03,사우디아라비아,123
2022,03,산마리노,1
2022,03,상투메프린시페,2
2022,03,세네갈,22
2022,03,세르비아,14
2022,03,세르비아몬테네그로,1
2022,03,세이셸,1
2022,03,세인트크리스토퍼네비스,2
2022,03,소말리아,3
2022,03,수단,29
2022,03,수리남,4
2022,03,스리랑카,1381
2022,03,스발바르,1
2022,03,스웨덴,188
2022,03,스위스,183
2022,03,스페인,356
2022,03,슬로바크,29
2022,03,슬로베니아,14
2022,03,시리아,34
2022,03,시에라리온,13
2022,03,싱가포르,1114
2022,03,아랍에미리트연합,251
2022,03,아르메니아,5
2022,03,아르헨티나,237
2022,03,아이슬란드,3
2022,03,아이티,9
2022,03,아일랜드,80
2022,03,아제르바이잔,26
2022,03,아프가니스탄,51
2022,03,안도라,2
2022,03,알바니아,22
2022,03,알제리,51
2022,03,앙골라,6
2022,03,에리트레아,4
2022,03,에스와티니,6
2022,03,에스토니아,19
2022,03,에콰도르,59
2022,03,에티오피아,70
2022,03,엘살바도르,10
2022,03,영국,1114
2022,03,영국외지민,10
2022,03,예멘공화국,27
2022,03,오만,23
2022,03,오스트레일리아,1914
2022,03,오스트리아,103
2022,03,온두라스,27
2022,03,요르단,122
2022,03,우간다,44
2022,03,우루과이,11
2022,03,우즈베키스탄,4286
2022,03,우크라이나,302
2022,03,유고슬라비아,1
2022,03,이라크,167
2022,03,이란,734
2022,03,이스라엘,83
2022,03,이집트,361
2022,03,이탈리아,358
2022,03,인도,1635
2022,03,인도네시아,4197
2022,03,일본,3997
2022,03,자메이카,22
2022,03,자이르,7
2022,03,잠비아,13
2022,03,적도기니,3
2022,03,조지아,22
2022,03,중국,56682
2022,03,중앙아프리카공화국,4
2022,03,지부티,4
2022,03,짐바브웨,22
2022,03,차드,1
2022,03,체코,75
2022,03,칠레,91
2022,03,카메룬,43
2022,03,카보베르데,1
2022,03,카자흐스탄,7455
2022,03,카타르,7
2022,03,캄보디아,1565
2022,03,캐나다,2391
2022,03,케냐,55
2022,03,코모로,4
2022,03,코소보,4
2022,03,코스타리카,32
2022,03,코트디부아르,40
2022,03,콜롬비아,99
2022,03,콩고,12
2022,03,콩고민주공화국,25
2022,03,쿠바,3
2022,03,쿠웨이트,19
2022,03,크로아티아,42
2022,03,키르기즈,573
2022,03,키프로스,10
2022,03,태국,139237
2022,03,타이완,960
2022,03,타지키스탄,432
2022,03,탄자니아,34
2022,03,터키,513
2022,03,토고,5
2022,03,통가,4
2022,03,투르크메니스탄,29
2022,03,튀니지,60
2022,03,트리니다드토바고,6
2022,03,티모르민주공화국,161
2022,03,파나마,13
2022,03,파라과이,112
2022,03,파키스탄,2256
2022,03,파푸아뉴기니,8
2022,03,팔라우,8
2022,03,팔레스타인,10
2022,03,페루,327
2022,03,포르투갈,52
2022,03,폴란드,148
2022,03,프랑스,1511
2022,03,피지,13
2022,03,핀란드,98
2022,03,필리핀,8881
2022,03,한국계중국인,6288
2022,03,헝가리,55
2022,03,홍콩,496
2022,03,홍콩거주난민,13
2022,04,태국,139728
2022,04,미국,80351
2022,04,중국,53635
2022,04,베트남,29342
2022,04,몽골,13001
2022,04,필리핀,9702
2022,04,러시아연방,9206
2022,04,카자흐스탄,7871
2022,04,한국계중국인,6008
2022,04,우즈베키스탄,4382
2022,04,캐나다,4204
2022,04,인도네시아,3744
2022,04,방글라데시,3619
2022,04,일본,3431
2022,04,오스트레일리아,2748
2022,04,파키스탄,2306
2022,04,네팔,2274
2022,04,프랑스,2145
2022,04,말레이시아,1891
2022,04,독일,1611
2022,04,싱가포르,1581
2022,04,인도,1568
2022,04,미얀마,1567
2022,04,캄보디아,1481
2022,04,영국,1410
2022,04,스리랑카,1336
2022,04,터키,1003
2022,04,타이완,904
2022,04,키르기즈,749
2022,04,이란,722
2022,04,뉴질랜드,718
2022,04,라오스,687
2022,04,브라질,625
2022,04,네덜란드,600
2022,04,스페인,545
2022,04,타지키스탄,493
2022,04,이탈리아,471
2022,04,우크라이나,459
2022,04,홍콩,451
2022,04,멕시코,394
2022,04,나이지리아,355
2022,04,이집트,330
2022,04,페루,320
2022,04,스위스,297
2022,04,가나,281
2022,04,아르헨티나,273
2022,04,폴란드,250
2022,04,남아프리카공화국,249
2022,04,스웨덴,244
2022,04,아랍에미리트연합,241
2022,04,덴마크,201
2022,04,리비아,195
2022,04,이라크,187
2022,04,벨기에,180
2022,04,티모르민주공화국,180
2022,04,노르웨이,167
2022,04,모로코,155
2022,04,오스트리아,142
2022,04,루마니아,135
2022,04,아일랜드,124
2022,04,콜롬비아,121
2022,04,칠레,118
2022,04,파라과이,116
2022,04,핀란드,107
2022,04,그리스,102
2022,04,이스라엘,100
2022,04,체코,88
2022,04,요르단,85
2022,04,에콰도르,77
2022,04,포르투갈,75
2022,04,아이티,66
2022,04,베네수엘라,63
2022,04,사우디아라비아,63
2022,04,튀니지,62
2022,04,리투아니아,55
2022,04,과테말라,54
2022,04,라이베리아,54
2022,04,헝가리,54
2022,04,아프가니스탄,50
2022,04,도미니카공화국,48
2022,04,알제리,47
2022,04,크로아티아,46
2022,04,에티오피아,44
2022,04,우간다,42
2022,04,코트디부아르,42
2022,04,무국적,40
2022,04,불가리아,39
2022,04,예멘공화국,39
2022,04,카메룬,38
2022,04,벨로루시,37
2022,04,슬로바크,37
2022,04,케냐,37
2022,04,탄자니아,35
2022,04,코스타리카,34
2022,04,시리아,32
2022,04,온두라스,32
2022,04,레바논,27
2022,04,수단,27
2022,04,아제르바이잔,25
2022,04,에스토니아,25
2022,04,라트비아,24
2022,04,마카오,24
2022,04,국제연합,23
2022,04,알바니아,22
2022,04,자메이카,22
2022,04,짐바브웨,22
2022,04,세르비아,21
2022,04,말리,20
2022,04,부룬디,20
2022,04,세네갈,18
2022,04,콩고민주공화국,18
2022,04,투르크메니스탄,17
2022,04,피지,17
2022,04,르완다,15
2022,04,마샬군도,15
2022,04,브루나이,15
2022,04,슬로베니아,15
2022,04,조지아,15
2022,04,콩고,15
2022,04,가봉,14
2022,04,앙골라,14
2022,04,오만,14
2022,04,우루과이,14
2022,04,파나마,13
2022,04,홍콩거주난민,13
2022,04,시에라리온,12
2022,04,카타르,12
2022,04,키프로스,12
2022,04,몰타,11
2022,04,미등록국가,11
2022,04,베냉,11
2022,04,팔레스타인,11
2022,04,니카라과,10
2022,04,모리셔스,10
2022,04,미이크로네시아,10
2022,04,볼리비아,10
2022,04,잠비아,10
2022,04,쿠웨이트,10
2022,04,엘살바도르,9
2022,04,영국외지민,9
2022,04,기니,8
2022,04,룩셈부르크,8
2022,04,파푸아뉴기니,8
2022,04,팔라우,8
2022,04,말라위,7
2022,04,몰도바,7
2022,04,부르키나파소,7
2022,04,에스와티니,7
2022,04,자이르,7
2022,04,도미니카연방,6
2022,04,아이슬란드,6
2022,04,토고,6
2022,04,트리니다드토바고,6
2022,04,감비아,5
2022,04,마다가스카르,5
2022,04,모잠비크,5
2022,04,사모아,5
2022,04,모리타니,4
2022,04,바누아투,4
2022,04,벨리즈,4
2022,04,세인트크리스토퍼네비스,4
2022,04,수리남,4
2022,04,중앙아프리카공화국,4
2022,04,코모로,4
2022,04,코소보,4
2022,04,통가,4
2022,04,기니비사우,3
2022,04,나우루,3
2022,04,바베이도스,3
2022,04,보스니아헤르체고비나,3
2022,04,소말리아,3
2022,04,안도라,3
2022,04,지부티,3
2022,04,니제르,2
2022,04,레소토,2
2022,04,바레인,2
2022,04,바하마,2
2022,04,보츠와나,2
2022,04,상투메프린시페,2
2022,04,솔로몬군도,2
2022,04,에리트레아,2
2022,04,적도기니,2
2022,04,미상,1
2022,04,가이아나,1
2022,04,교황청,1
2022,04,그레나다,1
2022,04,몬테네그로,1
2022,04,몰디브,1
2022,04,부탄,1
2022,04,북마케도니아,1
2022,04,산마리노,1
2022,04,세르비아몬테네그로,1
2022,04,세이셸,1
2022,04,스발바르,1
2022,04,아르메니아,1
2022,04,유고슬라비아,1
2022,04,카보베르데,1
2022,04,쿠바,1
2022,04,키리바시,1
2022,05,가나,288
2022,05,가봉,13
2022,05,가이아나,2
2022,05,감비아,5
2022,05,과테말라,58
2022,05,국적불명,1
2022,05,국제연합,24
2022,05,그레나다,3
2022,05,그리스,129
2022,05,기니,10
2022,05,기니비사우,5
2022,05,나미비아,1
2022,05,나우루,4
2022,05,나이지리아,396
2022,05,남아프리카공화국,241
2022,05,네덜란드,560
2022,05,네팔,2274
2022,05,노르웨이,166
2022,05,뉴질랜드,931
2022,05,니제르,2
2022,05,니카라과,13
2022,05,덴마크,213
2022,05,도미니카공화국,49
2022,05,도미니카연방,6
2022,05,독일,2046
2022,05,라오스,895
2022,05,라이베리아,52
2022,05,라트비아,40
2022,05,러시아연방,9757
2022,05,레바논,14
2022,05,레소토,10
2022,05,루마니아,142
2022,05,룩셈부르크,11
2022,05,르완다,17
2022,05,리비아,185
2022,05,리투아니아,47
2022,05,마다가스카르,3
2022,05,마샬군도,15
2022,05,마카오,28
2022,05,말라위,7
2022,05,말레이시아,2230
2022,05,말리,26
2022,05,멕시코,364
2022,05,모로코,218
2022,05,모리셔스,15
2022,05,모리타니,4
2022,05,모잠비크,4
2022,05,몬테네그로,7
2022,05,몰도바,6
2022,05,몰타,15
2022,05,몽골,12927
2022,05,무국적,40
2022,05,미국,85891
2022,05,미등록국가,13
2022,05,미얀마,1741
2022,05,미이크로네시아,10
2022,05,바누아투,1
2022,05,바레인,5
2022,05,바베이도스,2
2022,05,바하마,1
2022,05,방글라데시,3637
2022,05,베냉,11
2022,05,베네수엘라,50
2022,05,베트남,30113
2022,05,벨기에,198
2022,05,벨로루시,28
2022,05,벨리즈,3
2022,05,보스니아헤르체고비나,5
2022,05,보츠와나,5
2022,05,볼리비아,11
2022,05,부룬디,6
2022,05,부르키나파소,7
2022,05,부탄,4
2022,05,북마케도니아,1
2022,05,불가리아,44
2022,05,브라질,692
2022,05,브루나이,13
2022,05,사모아,5
2022,05,사우디아라비아,215
2022,05,산마리노,1
2022,05,상투메프린시페,2
2022,05,세네갈,22
2022,05,세르비아,19
2022,05,세르비아몬테네그로,1
2022,05,세이셸,1
2022,05,세인트루시아,2
2022,05,세인트크리스토퍼네비스,3
2022,05,소말리아,3
2022,05,수단,32
2022,05,수리남,4
2022,05,스리랑카,1296
2022,05,스발바르,1
2022,05,스웨덴,316
2022,05,스위스,320
2022,05,스페인,440
2022,05,슬로바크,41
2022,05,슬로베니아,18
2022,05,시리아,34
2022,05,시에라리온,20
2022,05,싱가포르,2278
2022,05,아랍에미리트연합,267
2022,05,아르메니아,1
2022,05,아르헨티나,269
2022,05,아이슬란드,2
2022,05,아이티,153
2022,05,아일랜드,131
2022,05,아제르바이잔,40
2022,05,아프가니스탄,48
2022,05,안도라,2
2022,05,알바니아,27
2022,05,알제리,56
2022,05,앙골라,13
2022,05,에리트레아,2
2022,05,에스와티니,7
2022,05,에스토니아,24
2022,05,에콰도르,81
2022,05,에티오피아,54
2022,05,엘살바도르,6
2022,05,영국,1764
2022,05,영국외지민,10
2022,05,예멘공화국,37
2022,05,오만,34
2022,05,오스트레일리아,3312
2022,05,오스트리아,210
2022,05,온두라스,30
2022,05,요르단,84
2022,05,우간다,37
2022,05,우루과이,18
2022,05,우즈베키스탄,4960
2022,05,우크라이나,370
2022,05,유고슬라비아,1
2022,05,이라크,186
2022,05,이란,769
2022,05,이스라엘,173
2022,05,이집트,356
2022,05,이탈리아,482
2022,05,인도,1970
2022,05,인도네시아,3706
2022,05,일본,3819
2022,05,자메이카,23
2022,05,자이르,7
2022,05,잠비아,13
2022,05,적도기니,5
2022,05,조지아,15
2022,05,중국,52547
2022,05,중앙아프리카공화국,7
2022,05,지부티,3
2022,05,짐바브웨,22
2022,05,체코,74
2022,05,칠레,95
2022,05,카메룬,42
2022,05,카보베르데,1
2022,05,카자흐스탄,9586
2022,05,카타르,27
2022,05,캄보디아,1569
2022,05,캐나다,5157
2022,05,케냐,27
2022,05,코소보,2
2022,05,코스타리카,37
2022,05,코트디부아르,41
2022,05,콜롬비아,168
2022,05,콩고,13
2022,05,콩고민주공화국,19
2022,05,쿠바,2
2022,05,쿠웨이트,35
2022,05,크로아티아,38
2022,05,키르기즈,662
2022,05,키리바시,1
2022,05,키프로스,12
2022,05,태국,142316
2022,05,타이완,1033
2022,05,타지키스탄,511
2022,05,탄자니아,31
2022,05,터키,1668
2022,05,토고,7
2022,05,통가,4
2022,05,투르크메니스탄,18
2022,05,튀니지,75
2022,05,트리니다드토바고,7
2022,05,티모르민주공화국,215
2022,05,파나마,14
2022,05,파라과이,119
2022,05,파키스탄,2225
2022,05,파푸아뉴기니,8
2022,05,팔라우,8
2022,05,팔레스타인,8
2022,05,페루,340
2022,05,포르투갈,105
2022,05,폴란드,265
2022,05,프랑스,2115
2022,05,피지,18
2022,05,핀란드,126
2022,05,필리핀,10630
2022,05,한국계중국인,6182
2022,05,헝가리,78
2022,05,홍콩,506
